,id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,host_location,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,reviews_per_month
11710,1369618339044384560,Modern Design Apartment | Eixample | Monthly Stays,298022706,Hauke Gerwin,6.0,6.0,"Oldenburg, Germany",f,20.0,t,t,la Dreta de l'Eixample,Eixample,41.393,2.16756,Entire rental unit,Entire home/apt,7,1.0,4.0,2.0,"[""Cleaning products"", ""Oven"", ""Jean & Len - Ginger / Rosemary  body soap"", ""Jean & Len shampoo"", ""Books and reading material"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Washer"", ""Paid parking garage on premises \u2013 1 space"", ""Arcade games"", ""TV"", ""Hair dryer"", ""Hot water kettle"", ""Iron"", ""Beach essentials"", ""Radiant heating"", ""Game console: PS5"", ""Wifi"", ""Dryer"", ""Bathtub"", ""Elevator"", ""Bidet"", ""Sound system"", ""Baking sheet"", ""Smoke alarm"", ""Noise decibel monitors on property"", ""Freezer"", ""Exterior security cameras on property"", ""Hot water"", ""Toaster"", ""Dishes and silverware"", ""Drying rack for clothing"", ""First aid kit"", ""Coffee"", ""Clothing storage"", ""Board games"", ""Carbon monoxide alarm"", ""Bed linens"", ""Crib - available upon request"", ""Wine glasses"", ""Air conditioning"", ""Hangers"", ""Dishwasher"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Dining table"", ""Fire extinguisher"", ""Coffee maker: Nespresso""]",472.94,31.0,365.0,365.0,31.0,365.0,1,31,61,336,4,4,1,2,248,117289.0,2025-09-30,2026-06-04,4.75,4.75,4.75,4.75,5.0,5.0,4.5,Sin licencia registrada,1,0.43
11711,1369621685056577450,Elegant Home on Rambla Catalunya,335570948,Laure,6.0,6.0,"Barcelona, Spain",f,25.0,t,t,la Dreta de l'Eixample,Eixample,41.3917784,2.1628682,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Private patio or balcony"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Central air conditioning"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Trash compactor"", ""Clothing storage: closet and wardrobe"", ""Central heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Housekeeping - available at extra cost"", ""Outdoor dining area"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Blender"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Iron"", ""Outdoor furniture""]",75.56,32.0,365.0,365.0,32.0,365.0,0,27,57,147,2,2,0,1,128,9672.0,2025-08-02,2026-03-26,1.0,3.0,3.0,2.5,2.5,4.5,3.0,Spain - National registration number<br />ESFCNT00000805600303957000000000000000000000000000005,23,0.18
11712,1369776193235726083,3Rooms+ Terrace Sagrada Familia,682418706,Niki,1.0,1.0,"Barcelona, Spain",t,1.0,t,t,el Fort Pienc,Eixample,41.40036,2.1760437,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,"[""Free washer \u2013 In unit"", ""Hot water kettle"", ""Courtyard view"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Coffee"", ""Single level home"", ""Heating"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Waterfront"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Portable fans"", ""Paid street parking off premises"", ""Microwave"", ""Drying rack for clothing"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Wine glasses"", ""Cooking basics"", ""Backyard"", ""Body soap"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""Shower gel"", ""Standalone high chair - always at the listing"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Essentials"", ""Extra pillows and blankets""]",416.75,1.0,365.0,365.0,4.3,365.0,10,26,43,306,74,58,4,44,255,106271.0,2025-03-31,2026-06-08,4.99,4.97,4.97,5.0,5.0,4.99,4.99,Barcelona - Regional registration number<br />HUTB-008012<br /><br />Spain - National registration number<br />ESFCTU00000807300033281700000000000000HUTB-008012-879,1,4.91
11713,1370098973489304698,Center El Born: Great 3-bedroom apartment 6 people,1447144,Acomodis Apartments,14.0,14.0,"Barcelona, Spain",f,470.0,t,t,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38578,2.17752,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Smoke alarm"", ""Heating"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Clothing storage"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""High chair"", ""Cleaning products"", ""Iron"", ""Safe"", ""Essentials"", ""Extra pillows and blankets""]",474.0,1.0,330.0,330.0,1.0,330.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESFCTU00000805400044562200000000000000HUTB-076008-163<br /><br />Barcelona - Regional registration number<br />HUTB-076008,448,0.0
11714,1370111542036309071,3Bed Apartment in Barcelona,299462,Stay Unique,15.0,13.0,"Barcelona, Spain",f,282.0,t,t,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,41.403520297782,2.1373727966638,Entire rental unit,Entire home/apt,8,3.0,3.0,6.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Central heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Wine glasses"", ""Cooking basics"", ""Smart lock"", ""Body soap"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Iron"", ""Self check-in"", ""Conditioner""]",528.06,1.0,365.0,365.0,3.6,365.0,9,17,47,317,22,16,3,14,96,50694.0,2025-03-21,2026-06-17,4.73,4.82,4.68,4.55,4.64,4.77,4.5,Barcelona - Regional registration number<br />HUTB-077074<br /><br />Spain - National registration number<br />ESFCTU00C10805900049896800000000000000HUTB-077074-811,140,1.43
11715,1370133014891626565,Modern retreat in Sant Marti,93231774,Sendija,9.0,1.0,"Barcelona, Spain",f,1.0,t,t,la Verneda i la Pau,Sant Martí,41.42606263477968,2.205724300209875,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Private patio or balcony"", ""Pool"", ""Dryer"", ""Pets allowed"", ""Bed linens"", ""Kitchen"", ""TV"", ""Exercise equipment"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Free parking on premises"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Bluetooth sound system"", ""Washer"", ""Long term stays allowed"", ""Air conditioning"", ""Host greets you"", ""Shared gym in building"", ""Outdoor furniture""]",126.21,16.0,90.0,90.0,31.5,90.0,23,47,50,140,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,1,0.0
11716,1370155080869992376,Acollidora habitació amb llit doble a La Marina.,21032928,Jesús,11.0,6.0,"Barcelona, Spain",f,1.0,t,t,la Marina de Port,Sants-Montjuïc,41.36271580777609,2.1375348418951035,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Wifi"", ""Shower gel"", ""Kitchen"", ""TV"", ""Shampoo"", ""Dedicated workspace"", ""First aid kit"", ""Hot water"", ""Washer""]",80.0,1.0,365.0,365.0,3.0,365.0,8,19,49,324,2,2,2,0,12,960.0,2026-06-14,2026-06-18,5.0,4.5,4.5,5.0,5.0,5.0,5.0,Sin licencia registrada,1,2.0
11717,1370216005011230171,Estudio básico en zona de Sants,265193861,BeBarceloner,7.0,7.0,"Barcelona, Spain",f,127.0,t,t,Sants,Sants-Montjuïc,41.3744985,2.1354894,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Refrigerator"", ""Bed linens"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Cooking basics"", ""Fire extinguisher"", ""Paid washer \u2013 In building"", ""Hot water"", ""Microwave"", ""Heating""]",55.01,32.0,365.0,365.0,32.0,365.0,27,57,87,362,2,0,0,2,0,0.0,2025-05-10,2025-06-11,3.5,3.0,4.0,4.5,3.5,4.0,3.5,Spain - National registration number<br />ESFCNT00000806500066887400000000000000000000000000007,125,0.15
11718,1370281667415285853,ROOM BALL - Double room in shared apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Putxet i el Farró,Sarrià-Sant Gervasi,41.40548012338845,2.1436357621911992,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Ceiling fan"", ""Wine glasses"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Iron"", ""Essentials""]",61.93,32.0,1125.0,1125.0,32.0,1125.0,0,1,1,237,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESHFNT00000805900038606700500000000000000000000000005,243,0.0
11719,1370299277070626763,Suite Boria - Room with private bathroom,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Barri Gòtic,Ciutat Vella,41.38017439596826,2.178675316835875,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Private entrance"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Self check-in"", ""Essentials""]",56.97,32.0,1125.0,1125.0,32.0,1125.0,23,53,83,358,1,1,0,1,64,3646.0,2025-08-03,2025-08-03,5.0,5.0,4.0,4.0,3.0,5.0,4.0,Spain - National registration number<br />ESHFNT00000811900000121300400000000000000000000000000,243,0.09
11720,1370330985769505597,Spacious Suite Milans with Private Terrace,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Barri Gòtic,Ciutat Vella,41.38069730917907,2.1795366948173016,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Essentials""]",48.52,32.0,1125.0,1125.0,32.0,1125.0,0,24,54,329,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESHFNT00000811900000121300500000000000000000000000009,243,0.0
11721,1370351621904279463,Luminous Suite w/ Private Balcony - Gothic Quarter,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Barri Gòtic,Ciutat Vella,41.38211,2.17733,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",54.15,32.0,1125.0,1125.0,32.0,1125.0,11,41,71,346,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESHFNT00000811900000121300300000000000000000000000001,243,0.0
11722,1370801082109853434,Single Suite in the beautiful Gothic Quarter,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Barri Gòtic,Ciutat Vella,41.38235,2.17923,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Self check-in"", ""Essentials""]",65.64,32.0,1125.0,1125.0,32.0,1125.0,0,0,0,86,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESHFNT00000811900000121300100000000000000000000000003,243,0.0
11723,1370828262037615214,Suite Plata: Room in shared apartment w/ a terrace,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Barri Gòtic,Ciutat Vella,41.38232405912274,2.178695526850075,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Self check-in"", ""Essentials""]",177.67,32.0,1125.0,1125.0,32.0,1125.0,19,49,79,354,1,1,0,1,64,11370.88,2025-08-02,2025-08-02,2.0,4.0,3.0,5.0,4.0,2.0,2.0,Spain - National registration number<br />ESHFNT00000811900000121300600000000000000000000000008,243,0.09
11724,1370855426145980536,365 Barcelona Rentals - Gaudi,14544418,Iñigo Barcelona,12.0,9.0,"Barcelona, Spain",f,7.0,t,t,la Nova Esquerra de l'Eixample,Eixample,41.3821397,2.147694,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Wifi"", ""Air conditioning"", ""Host greets you"", ""Kitchen"", ""Hair dryer"", ""Smoking allowed"", ""TV"", ""Pets allowed"", ""Outdoor dining area"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Noise decibel monitors on property"", ""Washer""]",190.0,1.0,365.0,365.0,1.0,365.0,22,50,77,116,34,25,1,20,150,28500.0,2025-03-12,2026-06-01,4.06,4.0,4.0,3.82,4.12,4.21,3.76,Barcelona - Regional registration number<br />HUTB-003135<br /><br />Spain - National registration number<br />ESLLLL00000806700053324400000000000000000000000000001,5,2.17
11725,1370864005899187572,Single Suite with private balcony - Gothic Quarter,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Barri Gòtic,Ciutat Vella,41.3805002673615,2.1794717622828004,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Self check-in"", ""Essentials""]",65.42,32.0,1125.0,1125.0,32.0,1125.0,0,0,0,193,3,3,0,2,192,12561.0,2025-08-13,2026-01-31,3.0,4.0,2.0,3.0,3.0,4.0,3.0,Spain - National registration number<br />ESHFNT00000811900000121300200000000000000000000000002,243,0.28
11726,1370925206458128484,512. Entenza 61 Apartment,396363,Alcam Apartments,15.0,15.0,"Barcelona, Spain",f,62.0,t,t,Sant Antoni,Eixample,41.376148299744735,2.1544447347469617,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Private entrance"", ""Oven"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Smart lock"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Self check-in"", ""Noise decibel monitors on property""]",181.33,2.0,1125.0,1125.0,2.3,1027.7,23,53,83,357,4,1,0,4,6,1088.0,2025-03-28,2025-10-13,3.0,3.75,3.5,3.75,3.0,4.0,2.75,Barcelona - Regional registration number<br />HUTB-004739,42,0.26
11727,1371064079737523755,Great 8-bedroom GroupFlat near Plaza España 19ppl!,1447144,Acomodis Apartments,14.0,14.0,"Barcelona, Spain",f,470.0,t,t,la Nova Esquerra de l'Eixample,Eixample,41.38116,2.14612,Entire rental unit,Entire home/apt,16,4.0,8.0,15.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Paid parking off premises"", ""Heating"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Safe"", ""Essentials"", ""Extra pillows and blankets""]",1370.0,1.0,330.0,330.0,1.0,330.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESFCTU00000806700055088300000000000000000HUTB-0013804<br /><br />Barcelona - Regional registration number<br />HUTB-001380,448,0.0
11728,1371067336274437131,Fab 8 bedroom Group Flat near Plaza España 20ppl!,1447144,Acomodis Apartments,14.0,14.0,"Barcelona, Spain",f,470.0,t,t,la Nova Esquerra de l'Eixample,Eixample,41.38129,2.14585,Entire rental unit,Entire home/apt,16,4.0,8.0,16.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Paid parking off premises"", ""Heating"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Safe"", ""Essentials"", ""Extra pillows and blankets""]",1370.0,1.0,330.0,330.0,1.0,330.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESFCTU00000806700055093700000000000000000HUTB-0013903<br /><br />Barcelona - Regional registration number<br />HUTB-001390,448,0.0
11729,1371234269655683594,Habitación cama grande,550485147,Cristian,2.0,1.0,"Barcelona, Spain",f,1.0,t,t,el Congrés i els Indians,Sant Andreu,41.42311297275416,2.180236615240574,Private room in rental unit,Private room,2,2.0,2.0,1.0,"[""Wifi"", ""Host greets you"", ""Kitchen"", ""First aid kit"", ""Lock on bedroom door"", ""Washer""]",38.1,31.0,365.0,365.0,31.0,365.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,1,0.0
11730,1371553035752931462,Room Jazmin - Private Room in Shared Apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,la Dreta de l'Eixample,Eixample,41.40026280240232,2.168630329176587,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Breakfast"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",47.86,32.0,1125.0,1125.0,32.0,1125.0,1,1,1,146,3,3,0,2,192,9189.0,2025-09-10,2026-04-13,4.33,4.33,4.67,4.67,4.0,4.67,3.67,Sin licencia registrada,243,0.31
11731,1371567140343040722,Room Lirio -  Doble Bed in Shared Apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,la Dreta de l'Eixample,Eixample,41.40196,2.16885,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Essentials""]",41.27,32.0,1125.0,1125.0,32.0,1125.0,30,60,90,365,1,1,1,0,64,2641.0,2026-06-18,2026-06-18,4.0,4.0,4.0,1.0,1.0,4.0,1.0,Sin licencia registrada,243,1.0
11732,1371572398074696923,"Spacious, bright and close to the Arc de Triomphe",3556337,Alejandro,13.0,13.0,"Barcelona, Spain",t,90.0,t,t,el Fort Pienc,Eixample,41.3946447,2.1809356,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Smoke alarm"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Wine glasses"", ""Cooking basics"", ""Smart lock"", ""Body soap"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Conditioner"", ""Shower gel"", ""Iron"", ""Room-darkening shades"", ""Self check-in"", ""Essentials"", ""Noise decibel monitors on property""]",311.0,2.0,999.0,999.0,3.0,999.0,7,27,45,268,53,49,4,32,255,79305.0,2025-03-28,2026-06-21,4.6,4.75,4.68,4.72,4.87,4.83,4.45,Barcelona - Regional registration number<br />HUTB-007776<br /><br />Spain - National registration number<br />ESFCTU00000805400035498600000000000000000HUTB-0077761,89,3.49
11733,1371577700808109451,Room Laurel - Private room in Shared apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,41.40476,2.13474,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",35.73,32.0,1125.0,1125.0,32.0,1125.0,29,59,89,364,1,1,1,0,64,2287.0,2026-05-31,2026-05-31,4.0,5.0,4.0,5.0,5.0,5.0,4.0,Spain - National registration number<br />ESHFNT00000805900042056300200000000000000000000000008,243,1.0
11734,1371599033626253385,Unique experience in the heart of Gracia,3556337,Alejandro,13.0,13.0,"Barcelona, Spain",t,90.0,t,t,la Vila de Gràcia,Gràcia,41.4030175,2.1591774,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,"[""Hot water kettle"", ""Private entrance"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Smoke alarm"", ""Heating"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Other gas stove"", ""Coffee maker"", ""Shampoo"", ""Wine glasses"", ""Cooking basics"", ""Noise decibel monitors on property"", ""Smart lock"", ""Body soap"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""High chair"", ""Iron"", ""Room-darkening shades"", ""Self check-in"", ""Essentials"", ""Conditioner""]",210.5,2.0,999.0,999.0,3.0,999.0,5,14,40,295,69,53,5,46,255,53678.0,2025-03-22,2026-06-23,4.91,4.88,4.9,4.96,4.94,4.84,4.68,Barcelona - Regional registration number<br />HUTB-010351<br /><br />Spain - National registration number<br />ESFCTU00000805700028999900000000000000000HUTB-0103518,89,4.49
